4.765208655294977621e-04 2.557468368042646622e-04 5.591954239211571585e-05 1.208665829284625361e+05 4.380432774400398438e+12
4.371825629199509308e-04 2.087119152821992763e-04 3.765982977944433354e-05 1.135676794724439387e+05 3.866231214537898926e+12
4.069673208494095358e-04 1.761266085391899870e-04 2.708032916610052997e-05 1.076419249127803341e+05 3.478433494716552734e+12
3.860919717209403937e-04 1.549644809750278201e-04 2.104824054267087405e-05 1.033069276663660276e+05 3.201606904642508789e+12
3.488085862639438975e-04 1.287147517938247454e-04 1.507076393046909617e-05 9.927248324828043405e+04 2.955732531744082520e+12
3.284913756333223355e-04 1.118300081864863517e-04 1.161129071383657695e-05 9.571337253256409895e+04 2.745639904852997070e+12
3.079628868893534107e-04 9.894230310764903563e-05 8.967725426391837690e-06 9.272538392290392949e+04 2.578778390037773926e+12
2.896668979681238506e-04 8.727272075881314798e-05 7.111866156801982747e-06 8.951415496824022557e+04 2.405595268098935547e+12
2.752760626497798122e-04 7.861179356047123790e-05 5.808065433396608564e-06 8.692208404543274082e+04 2.267954352635737793e+12
2.626585921609386970e-04 7.168323966086904259e-05 4.975624760525456343e-06 8.461770150793093489e+04 2.148912665752360596e+12
2.530295505556520589e-04 6.614436639146105737e-05 4.144618249015108222e-06 8.251377033229575318e+04 2.042059222869559570e+12
2.442975881050839823e-04 6.210117109176649408e-05 3.755852355491732667e-06 8.044953899300949706e+04 1.940641602674609619e+12
2.325217175277852265e-04 5.643052943438608206e-05 3.213391708195711627e-06 7.840610228550423926e+04 1.843866231625261475e+12
2.261331725154718767e-04 5.330690026511154399e-05 2.728634245833801488e-06 7.675076344205283385e+04 1.767167554607689453e+12
2.161511296463752168e-04 4.880523126910893660e-05 2.333491143460924767e-06 7.487247654999398219e+04 1.682309962458608154e+12
2.130917800372032561e-04 4.761745706317778714e-05 2.294746877463071567e-06 7.330896639684517868e+04 1.612673908586468262e+12
2.059129560182358112e-04 4.426231856403148139e-05 1.887302753354292335e-06 7.171050798731789109e+04 1.542877998464302490e+12
2.017243557915093680e-04 4.234672699029816542e-05 1.763521065888616127e-06 7.025208365358524316e+04 1.481277939683057861e+12
1.960361848538131019e-04 4.001379760032860246e-05 1.564080480414304892e-06 6.878265098604276136e+04 1.419973086177795166e+12
1.927399762208241885e-04 3.868819870248035891e-05 1.484298611828543344e-06 6.748726597819384187e+04 1.366462969841834961e+12
1.884731845405556436e-04 3.731466646976881345e-05 1.384940170671220135e-06 6.622488493665806891e+04 1.315929961432838867e+12
1.858513888991826935e-04 3.587377414993957430e-05 1.270142791192317590e-06 6.516365337615320459e+04 1.274045800304702393e+12
1.819428066148895331e-04 3.450704785823576642e-05 1.176872378863489182e-06 6.385184061691374518e+04 1.224037199169966064e+12
1.775770286973654992e-04 3.309995500674594161e-05 1.078469422574206139e-06 6.279582741503365833e+04 1.183232023183828125e+12
1.771536277801632380e-04 3.282786219893282369e-05 1.078011158093497106e-06 6.168972379668562644e+04 1.141077814648411133e+12
1.734113144078049096e-04 3.125840746419798673e-05 9.422294859605960030e-07 6.078072986450955796e+04 1.108216860234179932e+12
1.711678432090010587e-04 3.032347143238114365e-05 8.916416083604801943e-07 5.948129594470057054e+04 1.061617519124591553e+12
1.675766957093477796e-04 2.930058490075866301e-05 8.316047547142120355e-07 5.873648655025059270e+04 1.035206787658197021e+12
1.682617095382423769e-04 2.939540162252512567e-05 8.541942981751314482e-07 5.780305549038125173e+04 1.001920145929857300e+12
1.645305427519078146e-04 2.836828318414525167e-05 8.044099592925894245e-07 5.687074757620033051e+04 9.704167303987677002e+11
1.629853097712059048e-04 2.768642528782893576e-05 7.644715836113193356e-07 5.604884836828936386e+04 9.420685902780351562e+11
1.621054179431293040e-04 2.734310718664289844e-05 7.400977723438638057e-07 5.509679496442637901e+04 9.105213140798828125e+11
1.596816012822904556e-04 2.658997082727217933e-05 7.134735991084352270e-07 5.425451818657824333e+04 8.833478906225317383e+11
1.583548893551307813e-04 2.605149901569458212e-05 6.697629130430168483e-07 5.352628150050917611e+04 8.593284996537579346e+11
1.541174662078766133e-04 2.478938599564819737e-05 6.036323684351104752e-07 5.275738312702236726e+04 8.349047293793101807e+11
